Date,Open,High,Low,Close,Volume
2023-02-16,134.81,135.78,127.45,127.84,803587.655
2023-02-17,127.84,134.61,127.28,133.35,813317.766
2023-02-18,133.34,138.7,133.21,136.1,635076.396
2023-02-19,136.09,141.16,134.44,135.95,903645.692
2023-02-20,135.96,148.97,133.08,144.91,1560160.907
2023-02-21,144.91,154.0,142.4,145.26,2057270.137
2023-02-22,145.26,145.64,136.73,141.79,995631.061
2023-02-23,141.79,143.69,137.28,138.57,741645.71
2023-02-24,138.58,139.63,130.01,132.66,774902.988
2023-02-25,132.67,135.57,128.96,133.05,649597.606
2023-02-26,133.04,137.38,132.08,136.19,451411.381
2023-02-27,136.18,138.21,133.14,135.06,653330.989
2023-02-28,135.06,135.2,130.31,131.94,482116.134
2023-03-01,131.93,135.85,131.48,134.1,444360.94
2023-03-02,134.11,134.66,129.76,131.78,415843.193
2023-03-03,131.77,131.81,119.36,126.26,714173.107
2023-03-04,126.26,127.09,122.19,124.31,336892.972
2023-03-05,124.32,126.44,123.01,123.9,369160.519
2023-03-06,123.9,124.89,122.01,124.14,388619.667
2023-03-07,124.14,125.87,119.82,122.16,532158.46
2023-03-08,122.15,122.54,114.16,116.53,720476.056
2023-03-09,116.52,118.35,105.64,110.1,908794.218
2023-03-10,110.09,111.81,104.91,111.5,1003786.484
2023-03-11,111.5,115.0,107.06,113.39,1006246.382
2023-03-12,113.39,120.91,111.87,120.22,821141.906
2023-03-13,120.22,127.99,119.0,126.49,1293330.596
2023-03-14,126.5,136.15,125.11,130.94,1114389.334
2023-03-15,130.94,133.72,121.85,123.13,980208.851
2023-03-16,123.13,126.89,122.02,125.64,609592.439
